YEAR1,PLOT,LOC,BLOCK,HARVEST,y,GEN,PHI_y,year,trl,yld,yr,blk,har,plt
2003,31/3,07501,3,1,85.5,WD  01253,23.82258398,2003,2003,85.5,2003,3,1,WD  01253
2003,31/4,07501,4,1,85,WD  01253,23.73025761,2003,2003,85,2003,4,1,WD  01253
2003,44/1,07501,1,1,78,WD  00607,22.41519234,2003,2003,78,2003,1,1,WD  00607
2003,44/2,07501,2,1,82.8,WD  00607,23.32154419,2003,2003,82.8,2003,2,1,WD  00607
2003,44/3,07501,3,1,79.2,WD  00607,22.64372162,2003,2003,79.2,2003,3,1,WD  00607
2003,44/4,07501,4,1,77.5,WD  00607,22.31957798,2003,2003,77.5,2003,4,1,WD  00607
2003,28/1,07501,1,1,85.7,WD  00411,23.85945705,2003,2003,85.7,2003,1,1,WD  00411
2003,28/2,07501,2,1,84.6,WD  00411,23.65624784,2003,2003,84.6,2003,2,1,WD  00411
2003,28/3,07501,3,1,85.4,WD  00411,23.80413515,2003,2003,85.4,2003,3,1,WD  00411
2003,28/4,07501,4,1,89.3,WD  00411,24.51768289,2003,2003,89.3,2003,4,1,WD  00411
2003,4/1,07501,1,2,98.7,WD  01262,26.19052124,2004,2003,98.7,2004,1,2,WD  01262
2003,4/2,07501,2,2,82.2,WD  01262,23.20936342,2004,2003,82.2,2004,2,2,WD  01262
2003,4/3,07501,3,2,97.1,WD  01262,25.9102071,2004,2003,97.1,2004,3,2,WD  01262
2003,4/4,07501,4,2,95.2,WD  01262,25.57504384,2004,2003,95.2,2004,4,2,WD  01262
2003,2/1,07501,1,2,110.3,WD  00883,28.17355927,2004,2003,110.3,2004,1,2,WD  00883
2003,2/2,07501,2,2,95,WD  00883,25.53961628,2004,2003,95,2004,2,2,WD  00883
2003,2/3,07501,3,2,88.8,WD  00883,24.42687389,2004,2003,88.8,2004,3,2,WD  00883
2003,2/4,07501,4,2,97.2,WD  00883,25.92777791,2004,2003,97.2,2004,4,2,WD  00883
2003,3/1,07501,1,2,104,WD  01237,27.10697141,2004,2003,104,2004,1,2,WD  01237
2003,3/2,07501,2,2,81.4,WD  01237,23.05930382,2004,2003,81.4,2004,2,2,WD  01237
2003,3/3,07501,3,2,126.1,WD  01237,30.75138168,2004,2003,126.1,2004,3,2,WD  01237
2003,3/4,07501,4,2,106.2,WD  01237,27.48214998,2004,2003,106.2,2004,4,2,WD  01237
2003,8/1,07501,1,2,111.5,WD  00751,28.37406594,2004,2003,111.5,2004,1,2,WD  00751
2003,8/2,07501,2,2,98,WD  00751,26.06809791,2004,2003,98,2004,2,2,WD  00751
2003,8/3,07501,3,2,95.1,WD  00751,25.5573336,2004,2003,95.1,2004,3,2,WD  00751
2003,8/4,07501,4,2,98.4,WD  00751,26.13809463,2004,2003,98.4,2004,4,2,WD  00751
2003,42/1,07501,1,2,87.7,WD  01282,24.22640729,2004,2003,87.7,2004,1,2,WD  01282
2003,42/2,07501,2,2,107.4,WD  01282,27.6855475,2004,2003,107.4,2004,2,2,WD  01282
2003,42/3,07501,3,2,99.5,WD  01282,26.33003035,2004,2003,99.5,2004,3,2,WD  01282
2003,42/4,07501,4,2,98.3,WD  01282,26.1206056,2004,2003,98.3,2004,4,2,WD  01282
2003,12/1,07501,1,2,117.9,WD  01245,29.42990086,2004,2003,117.9,2004,1,2,WD  01245
2003,12/2,07501,2,2,99.9,WD  01245,26.39962502,2004,2003,99.9,2004,2,2,WD  01245
2003,12/3,07501,3,2,116.9,WD  01245,29.26638966,2004,2003,116.9,2004,3,2,WD  01245
2003,12/4,07501,4,2,96.4,WD  01245,25.78701836,2004,2003,96.4,2004,4,2,WD  01245
2003,25/1,07501,1,2,101.4,WD  00622,26.65966742,2004,2003,101.4,2004,1,2,WD  00622
2003,25/2,07501,2,2,100.1,WD  00622,26.43438264,2004,2003,100.1,2004,2,2,WD  00622
2003,25/3,07501,3,2,105.3,WD  00622,27.32902823,2004,2003,105.3,2004,3,2,WD  00622
2003,25/4,07501,4,2,100.9,WD  00622,26.57315006,2004,2003,100.9,2004,4,2,WD  00622
2003,20/1,07501,1,2,109.3,WD  01269,28.0058364,2004,2003,109.3,2004,1,2,WD  01269
2003,20/2,07501,2,2,96.3,WD  01269,25.76939226,2004,2003,96.3,2004,2,2,WD  01269
2003,20/3,07501,3,2,108.3,WD  01269,27.83752939,2004,2003,108.3,2004,3,2,WD  01269
2003,20/4,07501,4,2,96.4,WD  01269,25.78701836,2004,2003,96.4,2004,4,2,WD  01269
2003,7/1,07501,1,2,103.8,WD  00609,27.07271544,2004,2003,103.8,2004,1,2,WD  00609
2003,7/2,07501,2,2,103.5,WD  00609,27.02128442,2004,2003,103.5,2004,2,2,WD  00609
2003,7/3,07501,3,2,112.1,WD  00609,28.47401164,2004,2003,112.1,2004,3,2,WD  00609
2003,7/4,07501,4,2,121.4,WD  00609,29.99808632,2004,2003,121.4,2004,4,2,WD  00609
2003,19/1,07501,1,2,111.7,WD  01266,28.40740383,2004,2003,111.7,2004,1,2,WD  01266
2003,19/2,07501,2,2,95.7,WD  01266,25.66348923,2004,2003,95.7,2004,2,2,WD  01266
2003,19/3,07501,3,2,97.8,WD  01266,26.03305884,2004,2003,97.8,2004,3,2,WD  01266
2003,19/4,07501,4,2,111.4,WD  01266,28.35738847,2004,2003,111.4,2004,4,2,WD  01266
2003,31/1,07501,1,2,93.9,WD  01253,25.34425568,2004,2003,93.9,2004,1,2,WD  01253
2003,31/2,07501,2,2,83.4,WD  01253,23.43341648,2004,2003,83.4,2004,2,2,WD  01253
2003,31/3,07501,3,2,84.9,WD  01253,23.7117676,2004,2003,84.9,2004,3,2,WD  01253
2003,31/4,07501,4,2,90.4,WD  01253,24.71678542,2004,2003,90.4,2004,4,2,WD  01253
2003,44/1,07501,1,2,80.3,WD  00607,22.85205355,2004,2003,80.3,2004,1,2,WD  00607
2003,44/2,07501,2,2,75.2,WD  00607,21.87669617,2004,2003,75.2,2004,2,2,WD  00607
2003,44/3,07501,3,2,84.3,WD  00607,23.60065322,2004,2003,84.3,2004,3,2,WD  00607
2003,44/4,07501,4,2,79.7,WD  00607,22.73855335,2004,2003,79.7,2004,4,2,WD  00607
2003,28/1,07501,1,2,86.1,WD  00411,23.93310525,2004,2003,86.1,2004,1,2,WD  00411
2003,28/2,07501,2,2,80.4,WD  00411,22.87093888,2004,2003,80.4,2004,2,2,WD  00411
2003,28/3,07501,3,2,78.4,WD  00411,22.49151625,2004,2003,78.4,2004,3,2,WD  00411
2003,28/4,07501,4,2,83.4,WD  00411,23.43341648,2004,2003,83.4,2004,4,2,WD  00411
2003,4/1,0890,1,2,90.7,WD  01262,24.77092605,2004,2003,90.7,2004,1,2,WD  01262
2003,4/2,0890,2,2,98.4,WD  01262,26.13809463,2004,2003,98.4,2004,2,2,WD  01262
2003,4/3,0890,3,2,95.6,WD  01262,25.64581423,2004,2003,95.6,2004,3,2,WD  01262
2003,4/4,0890,4,2,70.2,WD  01262,20.89573809,2004,2003,70.2,2004,4,2,WD  01262
2003,2/1,0890,1,2,86.5,WD  00883,24.00662355,2004,2003,86.5,2004,1,2,WD  00883
2003,2/2,0890,2,2,92.8,WD  00883,25.14802349,2004,2003,92.8,2004,2,2,WD  00883
2003,2/3,0890,3,2,98.1,WD  00883,26.08560725,2004,2003,98.1,2004,3,2,WD  00883
2003,2/4,0890,4,2,78.9,WD  00883,22.58671338,2004,2003,78.9,2004,4,2,WD  00883
2003,3/1,0890,1,2,115.1,WD  01237,28.97072365,2004,2003,115.1,2004,1,2,WD  01237
2003,3/2,0890,2,2,97.2,WD  01237,25.92777791,2004,2003,97.2,2004,2,2,WD  01237
2003,3/3,0890,3,2,114.7,WD  01237,28.90478211,2004,2003,114.7,2004,3,2,WD  01237
2003,3/4,0890,4,2,83.2,WD  01237,23.3961598,2004,2003,83.2,2004,4,2,WD  01237
2003,8/1,0890,1,2,105.8,WD  00751,27.41415699,2004,2003,105.8,2004,1,2,WD  00751
2003,8/2,0890,2,2,116.1,WD  00751,29.13519769,2004,2003,116.1,2004,2,2,WD  00751
2003,8/3,0890,3,2,129.8,WD  00751,31.33692014,2004,2003,129.8,2004,3,2,WD  00751
2003,8/4,0890,4,2,86.4,WD  00751,23.98825611,2004,2003,86.4,2004,4,2,WD  00751
2003,42/1,0890,1,2,127.8,WD  01282,31.0212123,2004,2003,127.8,2004,1,2,WD  01282
2003,42/2,0890,2,2,117.5,WD  01282,29.36455986,2004,2003,117.5,2004,2,2,WD  01282
2003,42/3,0890,3,2,132.8,WD  01282,31.80703804,2004,2003,132.8,2004,3,2,WD  01282
2003,42/4,0890,4,2,89.9,WD  01282,24.62639906,2004,2003,89.9,2004,4,2,WD  01282
2003,12/1,0890,1,2,120.9,WD  01245,29.91730181,2004,2003,120.9,2004,1,2,WD  01245
2003,12/2,0890,2,2,99,WD  01245,26.24288733,2004,2003,99,2004,2,2,WD  01245
2003,12/3,0890,3,2,125,WD  01245,30.57604853,2004,2003,125,2004,3,2,WD  01245
2003,12/4,0890,4,2,84.7,WD  01245,23.67476272,2004,2003,84.7,2004,4,2,WD  01245
2003,25/1,0890,1,2,110.7,WD  00622,28.24048651,2004,2003,110.7,2004,1,2,WD  00622
2003,25/2,0890,2,2,97.4,WD  00622,25.96289892,2004,2003,97.4,2004,2,2,WD  00622
2003,25/3,0890,3,2,116.1,WD  00622,29.13519769,2004,2003,116.1,2004,3,2,WD  00622
2003,25/4,0890,4,2,80.5,WD  00622,22.88981528,2004,2003,80.5,2004,4,2,WD  00622
2003,20/1,0890,1,2,114.9,WD  01269,28.93776378,2004,2003,114.9,2004,1,2,WD  01269
2003,20/2,0890,2,2,100.4,WD  01269,26.48646963,2004,2003,100.4,2004,2,2,WD  01269
2003,20/3,0890,3,2,117.9,WD  01269,29.42990086,2004,2003,117.9,2004,3,2,WD  01269
2003,20/4,0890,4,2,83.8,WD  01269,23.50782815,2004,2003,83.8,2004,4,2,WD  01269
2003,7/1,0890,1,2,98.6,WD  00609,26.17305244,2004,2003,98.6,2004,1,2,WD  00609
2003,7/2,0890,2,2,93.6,WD  00609,25.29082485,2004,2003,93.6,2004,2,2,WD  00609
2003,7/3,0890,3,2,125.7,WD  00609,30.68769168,2004,2003,125.7,2004,3,2,WD  00609
2003,7/4,0890,4,2,80,WD  00609,22.79534389,2004,2003,80,2004,4,2,WD  00609
2003,19/1,0890,1,2,116.7,WD  01266,29.23362374,2004,2003,116.7,2004,1,2,WD  01266
2003,19/2,0890,2,2,98.8,WD  01266,26.20798332,2004,2003,98.8,2004,2,2,WD  01266
2003,19/3,0890,3,2,129.8,WD  01266,31.33692014,2004,2003,129.8,2004,3,2,WD  01266
2003,19/4,0890,4,2,89.9,WD  01266,24.62639906,2004,2003,89.9,2004,4,2,WD  01266
2003,31/1,0890,1,2,107.9,WD  01253,27.77004137,2004,2003,107.9,2004,1,2,WD  01253
2003,31/2,0890,2,2,102.3,WD  01253,26.81499126,2004,2003,102.3,2004,2,2,WD  01253
2003,31/3,0890,3,2,123.3,WD  01253,30.30392137,2004,2003,123.3,2004,3,2,WD  01253
2003,31/4,0890,4,2,85.6,WD  01253,23.84102461,2004,2003,85.6,2004,4,2,WD  01253
2003,44/1,0890,1,2,86.8,WD  00607,24.06167753,2004,2003,86.8,2004,1,2,WD  00607
2003,44/2,0890,2,2,87.8,WD  00607,24.24467085,2004,2003,87.8,2004,2,2,WD  00607
2003,44/3,0890,3,2,118.8,WD  00607,29.57661091,2004,2003,118.8,2004,3,2,WD  00607
2003,44/4,0890,4,2,73.1,WD  00607,21.46780911,2004,2003,73.1,2004,4,2,WD  00607
2003,28/1,0890,1,2,106.3,WD  00411,27.49913302,2004,2003,106.3,2004,1,2,WD  00411
2003,28/2,0890,2,2,114.3,WD  00411,28.83875313,2004,2003,114.3,2004,2,2,WD  00411
2003,28/3,0890,3,2,132.9,WD  00411,31.82263874,2004,2003,132.9,2004,3,2,WD  00411
2003,28/4,0890,4,2,89.4,WD  00411,24.53582148,2004,2003,89.4,2004,4,2,WD  00411
2003,4/1,0890,1,3,103.3,WD  01262,26.9869656,2005,2003,103.3,2005,1,3,WD  01262
2003,4/2,0890,2,3,122.3,WD  01262,30.14318057,2005,2003,122.3,2005,2,3,WD  01262
2003,4/3,0890,3,3,110.8,WD  01262,28.25720395,2005,2003,110.8,2005,3,3,WD  01262
2003,4/4,0890,4,3,97.8,WD  01262,26.03305884,2005,2003,97.8,2005,4,3,WD  01262
2003,2/1,0890,1,3,71.9,WD  00883,21.23215555,2005,2003,71.9,2005,1,3,WD  00883
2003,2/2,0890,2,3,112.5,WD  00883,28.5405292,2005,2003,112.5,2005,2,3,WD  00883
2003,2/3,0890,3,3,102.8,WD  00883,26.90105789,2005,2003,102.8,2005,3,3,WD  00883
2003,2/4,0890,4,3,97.8,WD  00883,26.03305884,2005,2003,97.8,2005,4,3,WD  00883
2003,3/1,0890,1,3,98.2,WD  01237,26.10310981,2005,2003,98.2,2005,1,3,WD  01237
2003,3/2,0890,2,3,118.2,WD  01237,29.47885134,2005,2003,118.2,2005,2,3,WD  01237
2003,3/3,0890,3,3,112.7,WD  01237,28.57375428,2005,2003,112.7,2005,3,3,WD  01237
2003,3/4,0890,4,3,108.1,WD  01237,27.80379724,2005,2003,108.1,2005,4,3,WD  01237
2003,8/1,0890,1,3,107.2,WD  00751,27.65170812,2005,2003,107.2,2005,1,3,WD  00751
2003,8/2,0890,2,3,133.9,WD  00751,31.97840111,2005,2003,133.9,2005,2,3,WD  00751
2003,8/3,0890,3,3,129.3,WD  00751,31.25816751,2005,2003,129.3,2005,3,3,WD  00751
2003,8/4,0890,4,3,120.8,WD  00751,29.90112969,2005,2003,120.8,2005,4,3,WD  00751
2003,42/1,0890,1,3,115.1,WD  01282,28.97072365,2005,2003,115.1,2005,1,3,WD  01282
2003,42/2,0890,2,3,126.7,WD  01282,30.84677295,2005,2003,126.7,2005,2,3,WD  01282
2003,42/3,0890,3,3,124.4,WD  01282,30.48016518,2005,2003,124.4,2005,3,3,WD  01282
2003,42/4,0890,4,3,117,WD  01282,29.28276463,2005,2003,117,2005,4,3,WD  01282
2003,12/1,0890,1,3,122.8,WD  01245,30.22361314,2005,2003,122.8,2005,1,3,WD  01245
2003,12/2,0890,2,3,125.5,WD  01245,30.65581779,2005,2003,125.5,2005,2,3,WD  01245
2003,12/3,0890,3,3,136.7,WD  01245,32.41220181,2005,2003,136.7,2005,3,3,WD  01245
2003,12/4,0890,4,3,120.1,WD  01245,29.78778202,2005,2003,120.1,2005,4,3,WD  01245
2003,25/1,0890,1,3,116.3,WD  00622,29.1680278,2005,2003,116.3,2005,1,3,WD  00622
2003,25/2,0890,2,3,109.6,WD  00622,28.05621426,2005,2003,109.6,2005,2,3,WD  00622
2003,25/3,0890,3,3,125.6,WD  00622,30.67175715,2005,2003,125.6,2005,3,3,WD  00622
2003,25/4,0890,4,3,115,WD  00622,28.95424644,2005,2003,115,2005,4,3,WD  00622
2003,20/1,0890,1,3,133,WD  01269,31.83823497,2005,2003,133,2005,1,3,WD  01269
2003,20/2,0890,2,3,124.7,WD  01269,30.52812877,2005,2003,124.7,2005,2,3,WD  01269
2003,20/3,0890,3,3,125.6,WD  01269,30.67175715,2005,2003,125.6,2005,3,3,WD  01269
2003,20/4,0890,4,3,103.6,WD  01269,27.03843438,2005,2003,103.6,2005,4,3,WD  01269
2003,7/1,0890,1,3,96,WD  00609,25.71647219,2005,2003,96,2005,1,3,WD  00609
2003,7/2,0890,2,3,112.1,WD  00609,28.47401164,2005,2003,112.1,2005,2,3,WD  00609
2003,7/3,0890,3,3,127,WD  00609,30.89440419,2005,2003,127,2005,3,3,WD  00609
2003,7/4,0890,4,3,99.7,WD  00609,26.36484095,2005,2003,99.7,2005,4,3,WD  00609
2003,19/1,0890,1,3,125,WD  01266,30.57604853,2005,2003,125,2005,1,3,WD  01266
2003,19/2,0890,2,3,114.5,WD  01266,28.87177857,2005,2003,114.5,2005,2,3,WD  01266
2003,19/3,0890,3,3,119.4,WD  01266,29.67418304,2005,2003,119.4,2005,3,3,WD  01266
2003,19/4,0890,4,3,128.3,WD  01266,31.10031422,2005,2003,128.3,2005,4,3,WD  01266
2003,31/1,0890,1,3,112.9,WD  01253,28.60695695,2005,2003,112.9,2005,1,3,WD  01253
2003,31/2,0890,2,3,129.8,WD  01253,31.33692014,2005,2003,129.8,2005,2,3,WD  01253
2003,31/3,0890,3,3,120.9,WD  01253,29.91730181,2005,2003,120.9,2005,3,3,WD  01253
2003,31/4,0890,4,3,124.7,WD  01253,30.52812877,2005,2003,124.7,2005,4,3,WD  01253
2003,44/1,0890,1,3,97.4,WD  00607,25.96289892,2005,2003,97.4,2005,1,3,WD  00607
2003,44/2,0890,2,3,104.5,WD  00607,27.19250201,2005,2003,104.5,2005,2,3,WD  00607
2003,44/3,0890,3,3,109.8,WD  00607,28.08977039,2005,2003,109.8,2005,3,3,WD  00607
2003,44/4,0890,4,3,115.1,WD  00607,28.97072365,2005,2003,115.1,2005,4,3,WD  00607
2003,28/1,0890,1,3,108.4,WD  00411,27.85438659,2005,2003,108.4,2005,1,3,WD  00411
2003,28/2,0890,2,3,117.6,WD  00411,29.38090303,2005,2003,117.6,2005,2,3,WD  00411
2003,28/3,0890,3,3,117,WD  00411,29.28276463,2005,2003,117,2005,3,3,WD  00411
2003,28/4,0890,4,3,113.2,WD  00411,28.65671909,2005,2003,113.2,2005,4,3,WD  00411
2003,4/1,0977,1,1,100,WD  01262,26.41700713,2003,2003,100,2003,1,1,WD  01262
2003,4/2,0977,2,1,93.7,WD  01262,25.30864235,2003,2003,93.7,2003,2,1,WD  01262
2003,4/3,0977,3,1,106.6,WD  01262,27.55004573,2003,2003,106.6,2003,3,1,WD  01262
2003,4/4,0977,4,1,106.7,WD  01262,27.56700453,2003,2003,106.7,2003,4,1,WD  01262
2003,2/1,0977,1,1,111.3,WD  00883,28.34070532,2003,2003,111.3,2003,1,1,WD  00883
2003,2/2,0977,2,1,107.9,WD  00883,27.77004137,2003,2003,107.9,2003,2,1,WD  00883
2003,2/3,0977,3,1,114.2,WD  00883,28.82223217,2003,2003,114.2,2003,3,1,WD  00883
2003,2/4,0977,4,1,109.9,WD  00883,28.10653975,2003,2003,109.9,2003,4,1,WD  00883
2003,3/1,0977,1,1,117.4,WD  01237,29.34821142,2003,2003,117.4,2003,1,1,WD  01237
2003,3/2,0977,2,1,100.3,WD  01237,26.46911388,2003,2003,100.3,2003,2,1,WD  01237
2003,3/3,0977,3,1,110.3,WD  01237,28.17355927,2003,2003,110.3,2003,3,1,WD  01237
2003,3/4,0977,4,1,105.9,WD  01237,27.43116438,2003,2003,105.9,2003,4,1,WD  01237
2003,8/1,0977,1,1,104.1,WD  00751,27.12409001,2003,2003,104.1,2003,1,1,WD  00751
2003,8/2,0977,2,1,115.7,WD  00751,29.06947293,2003,2003,115.7,2003,2,1,WD  00751
2003,8/3,0977,3,1,94.8,WD  00751,25.50416037,2003,2003,94.8,2003,3,1,WD  00751
2003,8/4,0977,4,1,115.2,WD  00751,28.98719542,2003,2003,115.2,2003,4,1,WD  00751
2003,42/1,0977,1,1,108.5,WD  01282,27.87123788,2003,2003,108.5,2003,1,1,WD  01282
2003,42/2,0977,2,1,118.4,WD  01282,29.51145877,2003,2003,118.4,2003,2,1,WD  01282
2003,42/3,0977,3,1,105.4,WD  01282,27.34606625,2003,2003,105.4,2003,3,1,WD  01282
2003,42/4,0977,4,1,112.8,WD  01282,28.59035841,2003,2003,112.8,2003,4,1,WD  01282
2003,12/1,0977,1,1,115.1,WD  01245,28.97072365,2003,2003,115.1,2003,1,1,WD  01245
2003,12/2,0977,2,1,115.7,WD  01245,29.06947293,2003,2003,115.7,2003,2,1,WD  01245
2003,12/3,0977,3,1,100.6,WD  01245,26.52116144,2003,2003,100.6,2003,3,1,WD  01245
2003,12/4,0977,4,1,109.6,WD  01245,28.05621426,2003,2003,109.6,2003,4,1,WD  01245
2003,25/1,0977,1,1,106.2,WD  00622,27.48214998,2003,2003,106.2,2003,1,1,WD  00622
2003,25/2,0977,2,1,110.6,WD  00622,28.22376333,2003,2003,110.6,2003,2,1,WD  00622
2003,25/3,0977,3,1,116.7,WD  00622,29.23362374,2003,2003,116.7,2003,3,1,WD  00622
2003,25/4,0977,4,1,111.4,WD  00622,28.35738847,2003,2003,111.4,2003,4,1,WD  00622
2003,20/1,0977,1,1,112,WD  01269,28.45736817,2003,2003,112,2003,1,1,WD  01269
2003,20/2,0977,2,1,103.1,WD  01269,26.95262152,2003,2003,103.1,2003,2,1,WD  01269
2003,20/3,0977,3,1,112.5,WD  01269,28.5405292,2003,2003,112.5,2003,3,1,WD  01269
2003,20/4,0977,4,1,105.7,WD  01269,27.39714349,2003,2003,105.7,2003,4,1,WD  01269
2003,7/1,0977,1,1,116,WD  00609,29.11877458,2003,2003,116,2003,1,1,WD  00609
2003,7/2,0977,2,1,99.7,WD  00609,26.36484095,2003,2003,99.7,2003,2,1,WD  00609
2003,7/3,0977,3,1,110.6,WD  00609,28.22376333,2003,2003,110.6,2003,3,1,WD  00609
2003,7/4,0977,4,1,105.7,WD  00609,27.39714349,2003,2003,105.7,2003,4,1,WD  00609
2003,19/1,0977,1,1,116.6,WD  01266,29.21723277,2003,2003,116.6,2003,1,1,WD  01266
2003,19/2,0977,2,1,101,WD  01266,26.59046654,2003,2003,101,2003,2,1,WD  01266
2003,19/3,0977,3,1,106,WD  01266,27.44816567,2003,2003,106,2003,3,1,WD  01266
2003,19/4,0977,4,1,98.2,WD  01266,26.10310981,2003,2003,98.2,2003,4,1,WD  01266
2003,31/1,0977,1,1,103,WD  01253,26.93543998,2003,2003,103,2003,1,1,WD  01253
2003,31/2,0977,2,1,99.2,WD  01253,26.27776456,2003,2003,99.2,2003,2,1,WD  01253
2003,31/3,0977,3,1,89,WD  01253,24.46322075,2003,2003,89,2003,3,1,WD  01253
2003,31/4,0977,4,1,108.8,WD  01253,27.92175637,2003,2003,108.8,2003,4,1,WD  01253
2003,44/1,0977,1,1,92.5,WD  00607,25.09435248,2003,2003,92.5,2003,1,1,WD  00607
2003,44/2,0977,2,1,82.6,WD  00607,23.28418503,2003,2003,82.6,2003,2,1,WD  00607
2003,44/3,0977,3,1,103.6,WD  00607,27.03843438,2003,2003,103.6,2003,3,1,WD  00607
2003,44/4,0977,4,1,89.5,WD  00607,24.55395237,2003,2003,89.5,2003,4,1,WD  00607
2003,28/1,0977,1,1,100.6,WD  00411,26.52116144,2003,2003,100.6,2003,1,1,WD  00411
2003,28/2,0977,2,1,88.5,WD  00411,24.37229522,2003,2003,88.5,2003,2,1,WD  00411
2003,28/3,0977,3,1,102.8,WD  00411,26.90105789,2003,2003,102.8,2003,3,1,WD  00411
2003,28/4,0977,4,1,95,WD  00411,25.53961628,2003,2003,95,2003,4,1,WD  00411
2003,4/1,0977,1,2,135.1,WD  01262,32.1647337,2004,2003,135.1,2004,1,2,WD  01262
2003,4/2,0977,2,2,133.5,WD  01262,31.91614939,2004,2003,133.5,2004,2,2,WD  01262
2003,4/3,0977,3,2,123.4,WD  01262,30.31996816,2004,2003,123.4,2004,3,2,WD  01262
2003,4/4,0977,4,2,145.1,WD  01262,33.69378952,2004,2003,145.1,2004,4,2,WD  01262
2003,2/1,0977,1,2,147,WD  00883,33.97972382,2004,2003,147,2004,1,2,WD  00883
2003,2/2,0977,2,2,132.6,WD  00883,31.77582326,2004,2003,132.6,2004,2,2,WD  00883
2003,2/3,0977,3,2,146.9,WD  00883,33.9647098,2004,2003,146.9,2004,3,2,WD  00883
2003,2/4,0977,4,2,139.4,WD  00883,32.82732305,2004,2003,139.4,2004,4,2,WD  00883
2003,3/1,0977,1,2,146.2,WD  01237,33.85950263,2004,2003,146.2,2004,1,2,WD  01237
2003,3/2,0977,2,2,139.7,WD  01237,32.87325823,2004,2003,139.7,2004,2,2,WD  01237
2003,3/3,0977,3,2,137.8,WD  01237,32.58169802,2004,2003,137.8,2004,3,2,WD  01237
2003,3/4,0977,4,2,134.1,WD  01237,32.00950048,2004,2003,134.1,2004,4,2,WD  01237
2003,8/1,0977,1,2,140.5,WD  00751,32.99556916,2004,2003,140.5,2004,1,2,WD  00751
2003,8/2,0977,2,2,149,WD  00751,34.27919428,2004,2003,149,2004,2,2,WD  00751
2003,8/3,0977,3,2,143.3,WD  00751,33.42158911,2004,2003,143.3,2004,3,2,WD  00751
2003,8/4,0977,4,2,148.5,WD  00751,34.20447061,2004,2003,148.5,2004,4,2,WD  00751
2003,42/1,0977,1,2,137,WD  01282,32.45847928,2004,2003,137,2004,1,2,WD  01282
2003,42/2,0977,2,2,138.2,WD  01282,32.64320542,2004,2003,138.2,2004,2,2,WD  01282
2003,42/3,0977,3,2,140.3,WD  01282,32.9650163,2004,2003,140.3,2004,3,2,WD  01282
2003,42/4,0977,4,2,133.6,WD  01282,31.93171896,2004,2003,133.6,2004,4,2,WD  01282
2003,12/1,0977,1,2,150.6,WD  01245,34.51767228,2004,2003,150.6,2004,1,2,WD  01245
2003,12/2,0977,2,2,147,WD  01245,33.97972382,2004,2003,147,2004,2,2,WD  01245
2003,12/3,0977,3,2,144.8,WD  01245,33.64851228,2004,2003,144.8,2004,3,2,WD  01245
2003,12/4,0977,4,2,146.5,WD  01245,33.9046148,2004,2003,146.5,2004,4,2,WD  01245
2003,25/1,0977,1,2,148.7,WD  00622,34.23437153,2004,2003,148.7,2004,1,2,WD  00622
2003,25/2,0977,2,2,138.2,WD  00622,32.64320542,2004,2003,138.2,2004,2,2,WD  00622
2003,25/3,0977,3,2,142.3,WD  00622,33.26980536,2004,2003,142.3,2004,3,2,WD  00622
2003,25/4,0977,4,2,141.7,WD  00622,33.17854054,2004,2003,141.7,2004,4,2,WD  00622
2003,20/1,0977,1,2,143.7,WD  01269,33.48218985,2004,2003,143.7,2004,1,2,WD  01269
2003,20/2,0977,2,2,153.2,WD  01269,34.90315596,2004,2003,153.2,2004,2,2,WD  01269
2003,20/3,0977,3,2,147.8,WD  01269,34.09969665,2004,2003,147.8,2004,3,2,WD  01269
2003,20/4,0977,4,2,147,WD  01269,33.97972382,2004,2003,147,2004,4,2,WD  01269
2003,7/1,0977,1,2,142.8,WD  00609,33.34574772,2004,2003,142.8,2004,1,2,WD  00609
2003,7/2,0977,2,2,137.6,WD  00609,32.55091887,2004,2003,137.6,2004,2,2,WD  00609
2003,7/3,0977,3,2,146.8,WD  00609,33.94969188,2004,2003,146.8,2004,3,2,WD  00609
2003,7/4,0977,4,2,142.9,WD  00609,33.36092406,2004,2003,142.9,2004,4,2,WD  00609
2003,19/1,0977,1,2,153.4,WD  01266,34.93270516,2004,2003,153.4,2004,1,2,WD  01266
2003,19/2,0977,2,2,146.6,WD  01266,33.91964439,2004,2003,146.6,2004,2,2,WD  01266
2003,19/3,0977,3,2,151.7,WD  01266,34.6810677,2004,2003,151.7,2004,3,2,WD  01266
2003,19/4,0977,4,2,76.8,WD  01266,22.18532311,2004,2003,76.8,2004,4,2,WD  01266
2003,31/1,0977,1,2,129.4,WD  01253,31.27392728,2004,2003,129.4,2004,1,2,WD  01253
2003,31/2,0977,2,2,124.1,WD  01253,30.43215763,2004,2003,124.1,2004,2,2,WD  01253
2003,31/3,0977,3,2,120.5,WD  01253,29.85258276,2004,2003,120.5,2004,3,2,WD  01253
2003,31/4,0977,4,2,136.7,WD  01253,32.41220181,2004,2003,136.7,2004,4,2,WD  01253
2003,44/1,0977,1,2,129.1,WD  00607,31.22663407,2004,2003,129.1,2004,1,2,WD  00607
2003,44/2,0977,2,2,113.6,WD  00607,28.72299073,2004,2003,113.6,2004,2,2,WD  00607
2003,44/3,0977,3,2,125,WD  00607,30.57604853,2004,2003,125,2004,3,2,WD  00607
